generation,best_fitness,mean_fitness
6.900000000000000000e+01,8.562003706059391206e+00,6.833544748176426431e+00
7.000000000000000000e+01,8.562003706059391206e+00,6.795422500050160686e+00
7.100000000000000000e+01,8.562003706059391206e+00,5.186174782681836959e+00
7.200000000000000000e+01,8.562003706059391206e+00,5.929268288812044041e+00
7.300000000000000000e+01,8.562003706059391206e+00,5.283193483237945465e+00
7.400000000000000000e+01,8.562003706059391206e+00,4.646970467493405366e+00
7.500000000000000000e+01,8.562003706059391206e+00,5.512586103395048731e+00
7.600000000000000000e+01,8.562003706059391206e+00,5.404245059749854363e+00
7.700000000000000000e+01,8.562003706059391206e+00,5.548635847893441664e+00
7.800000000000000000e+01,8.562003706059391206e+00,5.156673571044907867e+00
7.900000000000000000e+01,8.562003706059391206e+00,4.716032189853420320e+00
8.000000000000000000e+01,8.562003706059391206e+00,5.740674710154531013e+00
8.100000000000000000e+01,8.562003706059391206e+00,4.969290027418441724e+00
8.200000000000000000e+01,8.562003706059391206e+00,5.303190311567002269e+00
8.300000000000000000e+01,8.562003706059391206e+00,4.898523781264759513e+00
8.400000000000000000e+01,8.562003706059391206e+00,5.592803161266686196e+00
8.500000000000000000e+01,8.562003706059391206e+00,4.884093111749677085e+00
8.600000000000000000e+01,8.562003706059391206e+00,6.367279092778454164e+00
8.700000000000000000e+01,8.562003706059391206e+00,5.059362563975084548e+00
8.800000000000000000e+01,8.562003706059391206e+00,5.576960831978538202e+00
8.900000000000000000e+01,8.562003706059391206e+00,6.584421755448826907e+00
9.000000000000000000e+01,8.562003706059391206e+00,6.304942702085797990e+00
9.100000000000000000e+01,8.562003706059391206e+00,6.480322522828710241e+00
9.200000000000000000e+01,8.562003706059391206e+00,4.555156146506563530e+00
9.300000000000000000e+01,8.562003706059391206e+00,3.857114942985347739e+00
9.400000000000000000e+01,8.562003706059391206e+00,5.232129654199922264e+00
9.500000000000000000e+01,8.562003706059391206e+00,6.289787037398402170e+00
9.600000000000000000e+01,8.562003706059391206e+00,5.452164049057637740e+00
9.700000000000000000e+01,8.562003706059391206e+00,5.837056716678041823e+00
9.800000000000000000e+01,8.562003706059391206e+00,5.749102470296130640e+00
9.900000000000000000e+01,8.562003706059391206e+00,7.392364150150558366e+00
1.000000000000000000e+02,8.562003706059391206e+00,5.672960366136688748e+00
1.010000000000000000e+02,8.562003706059391206e+00,4.140892247554695871e+00
1.020000000000000000e+02,8.562003706059391206e+00,5.949619099657028620e+00
1.030000000000000000e+02,8.562003706059391206e+00,6.116070617554697719e+00
1.040000000000000000e+02,8.562003706059391206e+00,5.836800522544581149e+00
1.050000000000000000e+02,8.562003706059391206e+00,5.463371190684949141e+00
1.060000000000000000e+02,8.562003706059391206e+00,5.073280930090455776e+00
1.070000000000000000e+02,8.562003706059391206e+00,6.535699175986731113e+00
1.080000000000000000e+02,8.562003706059391206e+00,4.883446241231736096e+00
1.090000000000000000e+02,8.562003706059391206e+00,4.971745055744223762e+00
1.100000000000000000e+02,8.562003706059391206e+00,5.644280053083642557e+00
1.110000000000000000e+02,8.562003706059391206e+00,5.030490180600820871e+00
1.120000000000000000e+02,8.562003706059391206e+00,5.688377118762781848e+00
1.130000000000000000e+02,8.562003706059391206e+00,6.334548589626704640e+00
1.140000000000000000e+02,8.562003706059391206e+00,4.919568632628676497e+00
1.150000000000000000e+02,8.562003706059391206e+00,5.151988584143692762e+00
1.160000000000000000e+02,8.562003706059391206e+00,4.933791165582098515e+00
1.170000000000000000e+02,8.562003706059391206e+00,5.188055830975116578e+00
1.180000000000000000e+02,8.562003706059391206e+00,5.666609369117896478e+00
1.190000000000000000e+02,8.562003706059391206e+00,5.906553866711043987e+00
1.200000000000000000e+02,8.562003706059391206e+00,5.580712210769922521e+00
1.210000000000000000e+02,8.562003706059391206e+00,6.659005882330172987e+00
1.220000000000000000e+02,8.562003706059391206e+00,6.156364750682390863e+00
1.230000000000000000e+02,8.562003706059391206e+00,5.121689993974966271e+00
1.240000000000000000e+02,8.562003706059391206e+00,5.599223200834284597e+00
1.250000000000000000e+02,8.562003706059391206e+00,6.065971980368496830e+00
1.260000000000000000e+02,8.562003706059391206e+00,5.499907473740430319e+00
1.270000000000000000e+02,8.562003706059391206e+00,5.820270882259774403e+00
1.280000000000000000e+02,8.562003706059391206e+00,4.951874725695563306e+00
1.290000000000000000e+02,8.562003706059391206e+00,6.347496874683960399e+00
1.300000000000000000e+02,8.562003706059391206e+00,5.618917398685588260e+00
1.310000000000000000e+02,8.562003706059391206e+00,6.815449136607773184e+00
1.320000000000000000e+02,8.562003706059391206e+00,5.532615276376665392e+00
1.330000000000000000e+02,8.562003706059391206e+00,4.870903008814376989e+00
1.340000000000000000e+02,8.562003706059391206e+00,6.596200829540040722e+00
1.350000000000000000e+02,8.562003706059391206e+00,6.068646554391152748e+00
1.360000000000000000e+02,8.562003706059391206e+00,5.874358548215537823e+00
1.370000000000000000e+02,8.562003706059391206e+00,6.576320554675706198e+00
1.380000000000000000e+02,8.562003706059391206e+00,6.162508793520022010e+00
1.390000000000000000e+02,8.562003706059391206e+00,5.418742204522818184e+00
1.400000000000000000e+02,8.562003706059391206e+00,6.316462679364181376e+00
1.410000000000000000e+02,8.562003706059391206e+00,5.911831454546423892e+00
1.420000000000000000e+02,8.562003706059391206e+00,4.992550683068390782e+00
1.430000000000000000e+02,8.562003706059391206e+00,6.583234591565680027e+00
1.440000000000000000e+02,8.562003706059391206e+00,6.458314232143966827e+00
1.450000000000000000e+02,8.562003706059391206e+00,5.839570630911336657e+00
1.460000000000000000e+02,8.562003706059391206e+00,6.104495460056861944e+00
1.470000000000000000e+02,8.562003706059391206e+00,5.948686869748376793e+00
1.480000000000000000e+02,8.562003706059391206e+00,5.374263313808848253e+00
1.490000000000000000e+02,8.562003706059391206e+00,6.723272213382469609e+00
1.500000000000000000e+02,8.562003706059391206e+00,6.331553049552846701e+00
1.510000000000000000e+02,8.562003706059391206e+00,5.391556246974242406e+00
1.520000000000000000e+02,8.562003706059391206e+00,6.217770558734366126e+00
1.530000000000000000e+02,8.562003706059391206e+00,6.475034501161277767e+00
1.540000000000000000e+02,8.562003706059391206e+00,5.518437394409443364e+00
1.550000000000000000e+02,8.562003706059391206e+00,6.250769703856361659e+00
